id,name,country_id,is_active
2605,Moere og Romsdal,165,1
2606,Nord Trondelag,165,1
2607,Nordland,165,1
2608,Oestfold,165,1
2609,Oppland,165,1
2610,Oslo,165,1
2611,Rogaland,165,1
2612,Soer Troendelag,165,1
2613,Sogn og Fjordane,165,1
2614,Stavern,165,1
2615,Sykkylven,165,1
2616,Telemark,165,1
2617,Troms,165,1
2618,Vest Agder,165,1
2619,Vestfold,165,1
2627,ad-Dakhiliyah,166,1
2628,adh-Dhahirah,166,1
2621,Al Buraimi,166,1
2629,al-Batinah,166,1
2630,ash-Sharqiyah,166,1
2622,Dhufar,166,1
2623,Masqat,166,1
2624,Musandam,166,1
2625,Rusayl,166,1
2626,Wadi Kabir,166,1
2631,Baluchistan,167,1
2632,Federal Capital Area,167,1
2633,Federally administered Tribal ,167,1
2634,North-West Frontier,167,1
2635,Northern Areas,167,1
2636,Punjab,167,1
2637,Sind,167,1
2638,Aimeliik,168,1
2639,Airai,168,1
2640,Angaur,168,1
2641,Hatobohei,168,1
2642,Kayangel,168,1
2643,Koror,168,1
2644,Melekeok,168,1
2645,Ngaraard,168,1
2646,Ngardmau,168,1
2647,Ngaremlengui,168,1
2648,Ngatpang,168,1
2649,Ngchesar,168,1
2650,Ngerchelong,168,1
2651,Ngiwal,168,1
2652,Peleliu,168,1
2653,Sonsorol,168,1
2669,al-Khalil,169,1
2670,al-Quds,169,1
2654,Ariha,169,1
2655,Bayt Lahm,169,1
2656,Bethlehem,169,1
2657,Dayr-al-Balah,169,1
2658,Ghazzah,169,1
2659,Ghazzah ash-Shamaliyah,169,1
2660,Janin,169,1
2661,Khan Yunis,169,1
2662,Nabulus,169,1
2663,Qalqilyah,169,1
2664,Rafah,169,1
2665,Ram Allah wal-Birah,169,1
2666,Salfit,169,1
2667,Tubas,169,1
2668,Tulkarm,169,1
2671,Bocas del Toro,170,1
2672,Chiriqui,170,1
2673,Cocle,170,1
2674,Colon,170,1
2675,Darien,170,1
2676,Embera,170,1
2677,Herrera,170,1
2678,Kuna Yala,170,1
2679,Los Santos,170,1
2680,Ngobe Bugle,170,1
2681,Panama,170,1
2682,Veraguas,170,1
2683,East New Britain,171,1
2684,East Sepik,171,1
2685,Eastern Highlands,171,1
2686,Enga,171,1
2687,Fly River,171,1
2688,Gulf,171,1
2689,Madang,171,1
2690,Manus,171,1
2691,Milne Bay,171,1
2692,Morobe,171,1
2693,National Capital District,171,1
2694,New Ireland,171,1
2695,North Solomons,171,1
2696,Oro,171,1
2697,Sandaun,171,1
2698,Simbu,171,1
2699,Southern Highlands,171,1
2700,West New Britain,171,1
2701,Western Highlands,171,1
2702,Alto Paraguay,172,1
2703,Alto Parana,172,1
2704,Amambay,172,1
2705,Asuncion,172,1
2706,Boqueron,172,1
2707,Caaguazu,172,1
2708,Caazapa,172,1
2709,Canendiyu,172,1
2710,Central,172,1
2711,Concepcion,172,1
2712,Cordillera,172,1
2713,Guaira,172,1
2714,Itapua,172,1
2715,Misiones,172,1
2716,Neembucu,172,1
2717,Paraguari,172,1
2718,Presidente Hayes,172,1
2719,San Pedro,172,1
2720,Amazonas,173,1
2721,Ancash,173,1
2722,Apurimac,173,1
2723,Arequipa,173,1
2724,Ayacucho,173,1
2725,Cajamarca,173,1
2726,Cusco,173,1
2727,Huancavelica,173,1
2728,Huanuco,173,1
2729,Ica,173,1
2730,Junin,173,1
2731,La Libertad,173,1
2732,Lambayeque,173,1
2733,Lima y Callao,173,1
2734,Loreto,173,1
2735,Madre de Dios,173,1
2736,Moquegua,173,1
2737,Pasco,173,1
2738,Piura,173,1
2739,Puno,173,1
2740,San Martin,173,1
2741,Tacna,173,1
2742,Tumbes,173,1
2743,Ucayali,173,1
2744,Batangas,174,1
2745,Bicol,174,1
2746,Bulacan,174,1
2747,Cagayan,174,1
2748,Caraga,174,1
2749,Central Luzon,174,1
2750,Central Mindanao,174,1
2751,Central Visayas,174,1
2752,Cordillera,174,1
2753,Davao,174,1
2754,Eastern Visayas,174,1
2755,Greater Metropolitan Area,174,1
2756,Ilocos,174,1
2757,Laguna,174,1
2758,Luzon,174,1
2759,Mactan,174,1
2760,Metropolitan Manila Area,174,1
2761,Muslim Mindanao,174,1
2762,Northern Mindanao,174,1
2763,Southern Mindanao,174,1
2764,Southern Tagalog,174,1
2765,Western Mindanao,174,1
2766,Western Visayas,174,1
2767,Pitcairn Island,175,1
2768,Biale Blota,176,1
2769,Dobroszyce,176,1
2770,Dolnoslaskie,176,1
2771,Dziekanow Lesny,176,1
2772,Hopowo,176,1
2773,Kartuzy,176,1
2774,Koscian,176,1
2775,Krakow,176,1
2776,Kujawsko-Pomorskie,176,1
2777,Lodzkie,176,1
2778,Lubelskie,176,1
2779,Lubuskie,176,1
2780,Malomice,176,1
2781,Malopolskie,176,1
2782,Mazowieckie,176,1
2783,Mirkow,176,1
2784,Opolskie,176,1
2785,Ostrowiec,176,1
2786,Podkarpackie,176,1
2787,Podlaskie,176,1
2788,Polska,176,1
2789,Pomorskie,176,1
2790,Poznan,176,1
2791,Pruszkow,176,1
2792,Rymanowska,176,1
2793,Rzeszow,176,1
2794,Slaskie,176,1
2795,Stare Pole,176,1
2796,Swietokrzyskie,176,1
2797,Warminsko-Mazurskie,176,1
2798,Warsaw,176,1
2799,Wejherowo,176,1
2800,Wielkopolskie,176,1
2801,Wroclaw,176,1
2802,Zachodnio-Pomorskie,176,1
2803,Zukowo,176,1
2804,Abrantes,177,1
2805,Acores,177,1
2806,Alentejo,177,1
2807,Algarve,177,1
2808,Braga,177,1
2809,Centro,177,1
2810,Distrito de Leiria,177,1
2811,Distrito de Viana do Castelo,177,1
2812,Distrito de Vila Real,177,1
2813,Distrito do Porto,177,1
2814,Lisboa e Vale do Tejo,177,1
2815,Madeira,177,1
2816,Norte,177,1
2817,Paivas,177,1
2818,Arecibo,178,1
2819,Bayamon,178,1
2820,Carolina,178,1
2821,Florida,178,1
2822,Guayama,178,1
2823,Humacao,178,1
2824,Mayaguez-Aguadilla,178,1
2825,Ponce,178,1
2826,Salinas,178,1
2827,San Juan,178,1
2831,ad-Dawhah,179,1
2832,al-Ghuwayriyah,179,1
2833,al-Jumayliyah,179,1
2834,al-Khawr,179,1
2835,al-Wakrah,179,1
2836,ar-Rayyan,179,1
2837,ash-Shamal,179,1
2828,Doha,179,1
2829,Jarian-al-Batnah,179,1
2830,Umm Salal,179,1
2838,Saint-Benoit,180,1
2839,Saint-Denis,180,1
2840,Saint-Paul,180,1
2841,Saint-Pierre,180,1
2842,Alba,181,1
2843,Arad,181,1
2844,Arges,181,1
2845,Bacau,181,1
2846,Bihor,181,1
2847,Bistrita-Nasaud,181,1
2848,Botosani,181,1
2849,Braila,181,1
2850,Brasov,181,1
2851,Bucuresti,181,1
2852,Buzau,181,1
2853,Calarasi,181,1
2854,Caras-Severin,181,1
2855,Cluj,181,1
2856,Constanta,181,1
2857,Covasna,181,1
2858,Dambovita,181,1
2859,Dolj,181,1
2860,Galati,181,1
2861,Giurgiu,181,1
2862,Gorj,181,1
2863,Harghita,181,1
2864,Hunedoara,181,1
2865,Ialomita,181,1
2866,Iasi,181,1
2867,Ilfov,181,1
2868,Maramures,181,1
2869,Mehedinti,181,1
2870,Mures,181,1
2871,Neamt,181,1
2872,Olt,181,1
2873,Prahova,181,1
2874,Salaj,181,1
2875,Satu Mare,181,1
2876,Sibiu,181,1
2877,Sondelor,181,1
2878,Suceava,181,1
2879,Teleorman,181,1
2880,Timis,181,1
2881,Tulcea,181,1
2882,Valcea,181,1
2883,Vaslui,181,1
2884,Vrancea,181,1
2885,Adygeja,182,1
2886,Aga,182,1
2887,Alanija,182,1
2888,Altaj,182,1
2889,Amur,182,1
2890,Arhangelsk,182,1
2891,Astrahan,182,1
2892,Bashkortostan,182,1
2893,Belgorod,182,1
2894,Brjansk,182,1
2895,Burjatija,182,1
2896,Chechenija,182,1
2897,Cheljabinsk,182,1
2898,Chita,182,1
2899,Chukotka,182,1
2900,Chuvashija,182,1
2901,Dagestan,182,1
2902,Evenkija,182,1
2903,Gorno-Altaj,182,1
2904,Habarovsk,182,1
2905,Hakasija,182,1
2906,Hanty-Mansija,182,1
2907,Ingusetija,182,1
2908,Irkutsk,182,1
2909,Ivanovo,182,1
2910,Jamalo-Nenets,182,1
2911,Jaroslavl,182,1
2912,Jevrej,182,1
2913,Kabardino-Balkarija,182,1
2914,Kaliningrad,182,1
2915,Kalmykija,182,1
2916,Kaluga,182,1
2917,Kamchatka,182,1
2918,Karachaj-Cherkessija,182,1
2919,Karelija,182,1
2920,Kemerovo,182,1
2921,Khabarovskiy Kray,182,1
2922,Kirov,182,1
2923,Komi,182,1
2924,Komi-Permjakija,182,1
2925,Korjakija,182,1
2926,Kostroma,182,1
2927,Krasnodar,182,1
2928,Krasnojarsk,182,1
2929,Krasnoyarskiy Kray,182,1
2930,Kurgan,182,1
2931,Kursk,182,1
2932,Leningrad,182,1
2933,Lipeck,182,1
2934,Magadan,182,1
2935,Marij El,182,1
2936,Mordovija,182,1
2937,Moscow,182,1
2938,Moskovskaja Oblast,182,1
2939,Moskovskaya Oblast,182,1
2940,Moskva,182,1
2941,Murmansk,182,1
2942,Nenets,182,1
2943,Nizhnij Novgorod,182,1
2944,Novgorod,182,1
2945,Novokusnezk,182,1
2946,Novosibirsk,182,1
2947,Omsk,182,1
2948,Orenburg,182,1
2949,Orjol,182,1
2950,Penza,182,1
2951,Perm,182,1
2952,Primorje,182,1
2953,Pskov,182,1
2954,Pskovskaya Oblast,182,1
2955,Rjazan,182,1
2956,Rostov,182,1
2957,Saha,182,1
2958,Sahalin,182,1
2959,Samara,182,1
2960,Samarskaya,182,1
2961,Sankt-Peterburg,182,1
2962,Saratov,182,1
2963,Smolensk,182,1
2964,Stavropol,182,1
2965,Sverdlovsk,182,1
2966,Tajmyrija,182,1
2967,Tambov,182,1
2968,Tatarstan,182,1
2969,Tjumen,182,1
2970,Tomsk,182,1
2971,Tula,182,1
2972,Tver,182,1
2973,Tyva,182,1
2974,Udmurtija,182,1
2975,Uljanovsk,182,1
2976,Ulyanovskaya Oblast,182,1
2977,Ust-Orda,182,1
2978,Vladimir,182,1
2979,Volgograd,182,1
2980,Vologda,182,1
2981,Voronezh,182,1
2982,Butare,183,1
2983,Byumba,183,1
2984,Cyangugu,183,1
2985,Gikongoro,183,1
2986,Gisenyi,183,1
2987,Gitarama,183,1
2988,Kibungo,183,1
2989,Kibuye,183,1
2990,Kigali-ngali,183,1
2991,Ruhengeri,183,1
2992,Ascension,184,1
2993,Gough Island,184,1
2994,Saint Helena,184,1
2995,Tristan da Cunha,184,1
2996,Christ Church Nichola Town,185,1
2997,Saint Anne Sandy Point,185,1
2998,Saint George Basseterre,185,1
2999,Saint George Gingerland,185,1
3000,Saint James Windward,185,1
3001,Saint John Capesterre,185,1
3002,Saint John Figtree,185,1
3003,Saint Mary Cayon,185,1
3004,Saint Paul Capesterre,185,1
3005,Saint Paul Charlestown,185,1
3006,Saint Peter Basseterre,185,1
3007,Saint Thomas Lowland,185,1
3008,Saint Thomas Middle Island,185,1
3009,Trinity Palmetto Point,185,1
3010,Anse-la-Raye,186,1
3011,Canaries,186,1
3012,Castries,186,1
3013,Choiseul,186,1
3014,Dennery,186,1
3015,Gros Inlet,186,1
3016,Laborie,186,1
3017,Micoud,186,1
3018,Soufriere,186,1
3019,Vieux Fort,186,1
3020,Miquelon-Langlade,187,1
3021,Saint-Pierre,187,1
3022,Charlotte,188,1
3023,Grenadines,188,1
3024,Saint Andrew,188,1
3025,Saint David,188,1
3026,Saint George,188,1
3027,Saint Patrick,188,1
3029,Aiga-i-le-Tai,191,1
3030,Atua,191,1
3028,A\'ana,191,1
3031,Fa\'asaleleaga,191,1
3033,Gagaifomauga,191,1
3032,Gaga\'emauga,191,1
3034,Palauli,191,1
3035,Satupa\'itea,191,1
3036,Tuamasaga,191,1
3038,Vaisigano,191,1
3037,Va\'a-o-Fonoti,191,1
3039,Acquaviva,192,1
3040,Borgo Maggiore,192,1
3041,Chiesanuova,192,1
3042,Domagnano,192,1
3043,Faetano,192,1
3044,Fiorentino,192,1
3045,Montegiardino,192,1
3046,San Marino,192,1
3047,Serravalle,192,1
3048,Agua Grande,193,1
3049,Cantagalo,193,1
3050,Lemba,193,1
3051,Lobata,193,1
3052,Me-Zochi,193,1
3053,Pague,193,1
3054,Al Khobar,194,1
3068,al-Bahah,194,1
3069,al-Hudud-ash-Shamaliyah,194,1
3070,al-Madinah,194,1
3071,ar-Riyad,194,1
3055,Aseer,194,1
3056,Ash Sharqiyah,194,1
3057,Asir,194,1
3058,Central Province,194,1
3059,Eastern Province,194,1
3060,Ha\'il,194,1
3061,Jawf,194,1
3062,Jizan,194,1
3063,Makkah,194,1
3064,Najran,194,1
3065,Qasim,194,1
3066,Tabuk,194,1
3067,Western Province,194,1
3072,Dakar,195,1
3073,Diourbel,195,1
3074,Fatick,195,1
3075,Kaolack,195,1
3076,Kolda,195,1
3077,Louga,195,1
3078,Saint-Louis,195,1
3079,Tambacounda,195,1
3080,Thies,195,1
3081,Ziguinchor,195,1
3082,Central Serbia,196,1
3083,Kosovo and Metohija,196,1
3084,Vojvodina,196,1
3085,Anse Boileau,197,1
3086,Anse Royale,197,1
3087,Cascade,197,1
3088,Takamaka,197,1
3089,Victoria,197,1
3090,Eastern,198,1
3091,Northern,198,1
3092,Southern,198,1
3093,Western,198,1
3094,Singapore,199,1
3095,Banskobystricky,200,1
3096,Bratislavsky,200,1
3097,Kosicky,200,1
3098,Nitriansky,200,1
3099,Presovsky,200,1
3100,Trenciansky,200,1
3101,Trnavsky,200,1
3102,Zilinsky,200,1
3103,Benedikt,201,1
3104,Gorenjska,201,1
3105,Gorishka,201,1
3106,Jugovzhodna Slovenija,201,1
3107,Koroshka,201,1
3108,Notranjsko-krashka,201,1
3109,Obalno-krashka,201,1
3110,Obcina Domzale,201,1
3111,Obcina Vitanje,201,1
3112,Osrednjeslovenska,201,1
3113,Podravska,201,1
3114,Pomurska,201,1
3115,Savinjska,201,1
3116,Slovenian Littoral,201,1
3117,Spodnjeposavska,201,1
3118,Zasavska,201,1
3119,Central,202,1
3120,Choiseul,202,1
3121,Guadalcanal,202,1
3122,Isabel,202,1
3123,Makira and Ulawa,202,1
3124,Malaita,202,1
3125,Rennell and Bellona,202,1
3126,Temotu,202,1
3127,Western,202,1
3128,Awdal,203,1
3129,Bakol,203,1
3130,Banadir,203,1
3131,Bari,203,1
3132,Bay,203,1
3133,Galgudug,203,1
3134,Gedo,203,1
3135,Hiran,203,1
3136,Jubbada Hose,203,1
3137,Jubbadha Dexe,203,1
3138,Mudug,203,1
3139,Nugal,203,1
3140,Sanag,203,1
3141,Shabellaha Dhexe,203,1
3142,Shabellaha Hose,203,1
3143,Togdher,203,1
3144,Woqoyi Galbed,203,1
3145,Eastern Cape,204,1
3146,Free State,204,1
3147,Gauteng,204,1
3148,Kempton Park,204,1
3149,Kramerville,204,1
3150,KwaZulu Natal,204,1
3151,Limpopo,204,1
3152,Mpumalanga,204,1
3153,North West,204,1
3154,Northern Cape,204,1
3155,Parow,204,1
3156,Table View,204,1
3157,Umtentweni,204,1
3158,Western Cape,204,1
3159,South Georgia,205,1
3160,Central Equatoria,206,1
3161,A Coruna,207,1
3162,Alacant,207,1
3163,Alava,207,1
3164,Albacete,207,1
3165,Almeria,207,1
3166,Andalucia,207,1
3167,Asturias,207,1
3168,Avila,207,1
3169,Badajoz,207,1
3170,Balears,207,1
3171,Barcelona,207,1
3172,Bertamirans,207,1
3173,Biscay,207,1
3174,Burgos,207,1
3175,Caceres,207,1
3176,Cadiz,207,1
3177,Cantabria,207,1
3178,Castello,207,1
3179,Catalunya,207,1
3180,Ceuta,207,1
3181,Ciudad Real,207,1
3182,Comunidad Autonoma de Canarias,207,1
3183,Comunidad Autonoma de Cataluna,207,1
3184,Comunidad Autonoma de Galicia,207,1
3185,Comunidad Autonoma de las Isla,207,1
3186,Comunidad Autonoma del Princip,207,1
3187,Comunidad Valenciana,207,1
3188,Cordoba,207,1
3189,Cuenca,207,1
3190,Gipuzkoa,207,1
3191,Girona,207,1
3192,Granada,207,1
3193,Guadalajara,207,1
3194,Guipuzcoa,207,1
3195,Huelva,207,1
3196,Huesca,207,1
3197,Jaen,207,1
3198,La Rioja,207,1
3199,Las Palmas,207,1
3200,Leon,207,1
3201,Lerida,207,1
3202,Lleida,207,1
3203,Lugo,207,1
3204,Madrid,207,1
3205,Malaga,207,1
3206,Melilla,207,1
3207,Murcia,207,1
3208,Navarra,207,1
3209,Ourense,207,1
3210,Pais Vasco,207,1
3211,Palencia,207,1
3212,Pontevedra,207,1
3213,Salamanca,207,1
3214,Santa Cruz de Tenerife,207,1
3215,Segovia,207,1
3216,Sevilla,207,1
3217,Soria,207,1
3218,Tarragona,207,1
3219,Tenerife,207,1
3220,Teruel,207,1
3221,Toledo,207,1
3222,Valencia,207,1
3223,Valladolid,207,1
3224,Vizcaya,207,1
3225,Zamora,207,1
3226,Zaragoza,207,1
3227,Amparai,208,1
3228,Anuradhapuraya,208,1
3229,Badulla,208,1
3230,Boralesgamuwa,208,1
3231,Colombo,208,1
3232,Galla,208,1
3233,Gampaha,208,1
3234,Hambantota,208,1
3259,kadawatha,208,1
3235,Kalatura,208,1
3236,Kegalla,208,1
3237,Kilinochchi,208,1
3238,Kurunegala,208,1
3239,Madakalpuwa,208,1
3240,Maha Nuwara,208,1
3241,Malwana,208,1
3242,Mannarama,208,1
3243,Matale,208,1
3244,Matara,208,1
3245,Monaragala,208,1
3246,Mullaitivu,208,1
3247,North Eastern Province,208,1
3248,North Western Province,208,1
3249,Nuwara Eliya,208,1
3250,Polonnaruwa,208,1
3251,Puttalama,208,1
3252,Ratnapuraya,208,1
3253,Southern Province,208,1
3254,Tirikunamalaya,208,1
3255,Tuscany,208,1
3256,Vavuniyawa,208,1
3257,Western Province,208,1
3258,Yapanaya,208,1
3279,al-Bahr-al-Ahmar,209,1
3280,al-Buhayrat,209,1
3281,al-Jazirah,209,1
3282,al-Khartum,209,1
3283,al-Qadarif,209,1
3284,al-Wahdah,209,1
3285,an-Nil-al-Abyad,209,1
3286,an-Nil-al-Azraq,209,1
3287,ash-Shamaliyah,209,1
3260,A\'ali-an-Nil,209,1
3261,Bahr-al-Jabal,209,1
3262,Central Equatoria,209,1
3263,Gharb Bahr-al-Ghazal,209,1
3264,Gharb Darfur,209,1
3265,Gharb Kurdufan,209,1
3266,Gharb-al-Istiwa\'iyah,209,1
3267,Janub Darfur,209,1
3268,Janub Kurdufan,209,1
3269,Junqali,209,1
3270,Kassala,209,1
3271,Nahr-an-Nil,209,1
3272,Shamal Bahr-al-Ghazal,209,1
3273,Shamal Darfur,209,1
3274,Shamal Kurdufan,209,1
3275,Sharq-al-Istiwa\'iyah,209,1
3276,Sinnar,209,1
3277,Warab,209,1
3278,Wilayat al Khartum,209,1
3288,Brokopondo,210,1
3289,Commewijne,210,1
3290,Coronie,210,1
3291,Marowijne,210,1
3292,Nickerie,210,1
3293,Para,210,1
3294,Paramaribo,210,1
3295,Saramacca,210,1
3296,Wanica,210,1
3297,Svalbard,211,1
3298,Hhohho,212,1
3299,Lubombo,212,1
3300,Manzini,212,1
3301,Shiselweni,212,1
3302,Alvsborgs Lan,213,1
3303,Angermanland,213,1
3304,Blekinge,213,1
3305,Bohuslan,213,1
3306,Dalarna,213,1
3307,Gavleborg,213,1
3308,Gaza,213,1
3309,Gotland,213,1
3310,Halland,213,1
3311,Jamtland,213,1
3312,Jonkoping,213,1
3313,Kalmar,213,1
3314,Kristianstads,213,1
3315,Kronoberg,213,1
3316,Norrbotten,213,1
3317,Orebro,213,1
3318,Ostergotland,213,1
3319,Saltsjo-Boo,213,1
3320,Skane,213,1
3321,Smaland,213,1
3322,Sodermanland,213,1
3323,Stockholm,213,1
3324,Uppsala,213,1
3325,Varmland,213,1
3326,Vasterbotten,213,1
3327,Vastergotland,213,1
3328,Vasternorrland,213,1
3329,Vastmanland,213,1
3330,Vastra Gotaland,213,1
3331,Aargau,214,1
3332,Appenzell Inner-Rhoden,214,1
3333,Appenzell-Ausser Rhoden,214,1
3334,Basel-Landschaft,214,1
3335,Basel-Stadt,214,1
3336,Bern,214,1
3337,Canton Ticino,214,1
3338,Fribourg,214,1
3339,Geneve,214,1
3340,Glarus,214,1
3341,Graubunden,214,1
3342,Heerbrugg,214,1
3343,Jura,214,1
3344,Kanton Aargau,214,1
3345,Luzern,214,1
3346,Morbio Inferiore,214,1
3347,Muhen,214,1
3348,Neuchatel,214,1
3349,Nidwalden,214,1
3350,Obwalden,214,1
3351,Sankt Gallen,214,1
3352,Schaffhausen,214,1
3353,Schwyz,214,1
3354,Solothurn,214,1
3355,Thurgau,214,1
3356,Ticino,214,1
3357,Uri,214,1
3358,Valais,214,1
3359,Vaud,214,1
3360,Vauffelin,214,1
3361,Zug,214,1
3362,Zurich,214,1
3373,al-Hasakah,215,1
3374,al-Ladhiqiyah,215,1
3375,al-Qunaytirah,215,1
3363,Aleppo,215,1
3376,ar-Raqqah,215,1
3377,as-Suwayda,215,1
3364,Dar\'a,215,1
3365,Dayr-az-Zawr,215,1
3366,Dimashq,215,1
3367,Halab,215,1
3368,Hamah,215,1
3369,Hims,215,1
3370,Idlib,215,1
3371,Madinat Dimashq,215,1
3372,Tartus,215,1
3378,Changhwa,216,1
3379,Chiayi Hsien,216,1
3380,Chiayi Shih,216,1
3381,Eastern Taipei,216,1
3382,Hsinchu Hsien,216,1
3383,Hsinchu Shih,216,1
3384,Hualien,216,1
3385,Ilan,216,1
3386,Kaohsiung Hsien,216,1
3387,Kaohsiung Shih,216,1
3388,Keelung Shih,216,1
3389,Kinmen,216,1
3390,Miaoli,216,1
3391,Nantou,216,1
3392,Northern Taiwan,216,1
3393,Penghu,216,1
3394,Pingtung,216,1
3395,Taichung,216,1
3396,Taichung Hsien,216,1
3397,Taichung Shih,216,1
3398,Tainan Hsien,216,1
3399,Tainan Shih,216,1
3400,Taipei Hsien,216,1
3401,Taipei Shih / Taipei Hsien,216,1
3402,Taitung,216,1
3403,Taoyuan,216,1
3404,Yilan,216,1
3405,Yun-Lin Hsien,216,1
3406,Yunlin,216,1
3407,Dushanbe,217,1
3408,Gorno-Badakhshan,217,1
3409,Karotegin,217,1
3410,Khatlon,217,1
3411,Sughd,217,1
3412,Arusha,218,1
3413,Dar es Salaam,218,1
3414,Dodoma,218,1
3415,Iringa,218,1
3416,Kagera,218,1
3417,Kigoma,218,1
3418,Kilimanjaro,218,1
3419,Lindi,218,1
3420,Mara,218,1
3421,Mbeya,218,1
3422,Morogoro,218,1
3423,Mtwara,218,1
3424,Mwanza,218,1
3425,Pwani,218,1
3426,Rukwa,218,1
3427,Ruvuma,218,1
3428,Shinyanga,218,1
3429,Singida,218,1
3430,Tabora,218,1
3431,Tanga,218,1
3432,Zanzibar and Pemba,218,1
3433,Amnat Charoen,219,1
3434,Ang Thong,219,1
3435,Bangkok,219,1
3436,Buri Ram,219,1
3437,Chachoengsao,219,1
3438,Chai Nat,219,1
3439,Chaiyaphum,219,1
3440,Changwat Chaiyaphum,219,1
3441,Chanthaburi,219,1
3442,Chiang Mai,219,1
3443,Chiang Rai,219,1
3444,Chon Buri,219,1
3445,Chumphon,219,1
3446,Kalasin,219,1
3447,Kamphaeng Phet,219,1
3448,Kanchanaburi,219,1
3449,Khon Kaen,219,1
3450,Krabi,219,1
3451,Krung Thep,219,1
3452,Lampang,219,1
3453,Lamphun,219,1
3454,Loei,219,1
3455,Lop Buri,219,1
3456,Mae Hong Son,219,1
3457,Maha Sarakham,219,1
3458,Mukdahan,219,1
3459,Nakhon Nayok,219,1
3460,Nakhon Pathom,219,1
3461,Nakhon Phanom,219,1
3462,Nakhon Ratchasima,219,1
3463,Nakhon Sawan,219,1
3464,Nakhon Si Thammarat,219,1
3465,Nan,219,1
3466,Narathiwat,219,1
3467,Nong Bua Lam Phu,219,1
3468,Nong Khai,219,1
3469,Nonthaburi,219,1
3470,Pathum Thani,219,1
3471,Pattani,219,1
3472,Phangnga,219,1
3473,Phatthalung,219,1
3474,Phayao,219,1
3475,Phetchabun,219,1
3476,Phetchaburi,219,1
3477,Phichit,219,1
3478,Phitsanulok,219,1
3479,Phra Nakhon Si Ayutthaya,219,1
3480,Phrae,219,1
3481,Phuket,219,1
3482,Prachin Buri,219,1
3483,Prachuap Khiri Khan,219,1
3484,Ranong,219,1
3485,Ratchaburi,219,1
3486,Rayong,219,1
3487,Roi Et,219,1
3488,Sa Kaeo,219,1
3489,Sakon Nakhon,219,1
3490,Samut Prakan,219,1
3491,Samut Sakhon,219,1
3492,Samut Songkhran,219,1
3493,Saraburi,219,1
3494,Satun,219,1
3495,Si Sa Ket,219,1
3496,Sing Buri,219,1
3497,Songkhla,219,1
3498,Sukhothai,219,1
3499,Suphan Buri,219,1
3500,Surat Thani,219,1
3501,Surin,219,1
3502,Tak,219,1
3503,Trang,219,1
3504,Trat,219,1
3505,Ubon Ratchathani,219,1
3506,Udon Thani,219,1
3507,Uthai Thani,219,1
3508,Uttaradit,219,1
3509,Yala,219,1
3510,Yasothon,219,1
3511,Centre,220,1
3512,Kara,220,1
3513,Maritime,220,1
3514,Plateaux,220,1
3515,Savanes,220,1
3516,Atafu,221,1
3517,Fakaofo,221,1
3518,Nukunonu,221,1
3519,Eua,222,1
3520,Ha\'apai,222,1
3521,Niuas,222,1
3522,Tongatapu,222,1
3523,Vava\'u,222,1
3524,Arima-Tunapuna-Piarco,223,1
3525,Caroni,223,1
3526,Chaguanas,223,1
3527,Couva-Tabaquite-Talparo,223,1
3528,Diego Martin,223,1
3529,Glencoe,223,1
3530,Penal Debe,223,1
3531,Point Fortin,223,1
3532,Port of Spain,223,1
3533,Princes Town,223,1
3534,Saint George,223,1
3535,San Fernando,223,1
3536,San Juan,223,1
3537,Sangre Grande,223,1
3538,Siparia,223,1
3539,Tobago,223,1
3565,al-Kaf,224,1
3566,al-Mahdiyah,224,1
3567,al-Munastir,224,1
3568,al-Qasrayn,224,1
3569,al-Qayrawan,224,1
3540,Aryanah,224,1
3541,Bajah,224,1
3542,Bin \'Arus,224,1
3543,Binzart,224,1
3544,Gouvernorat de Ariana,224,1
3545,Gouvernorat de Nabeul,224,1
3546,Gouvernorat de Sousse,224,1
3547,Hammamet Yasmine,224,1
3548,Jundubah,224,1
3549,Madaniyin,224,1
3550,Manubah,224,1
3551,Monastir,224,1
3552,Nabul,224,1
3553,Qabis,224,1
3554,Qafsah,224,1
3555,Qibili,224,1
3556,Safaqis,224,1
3557,Sfax,224,1
3558,Sidi Bu Zayd,224,1
3559,Silyanah,224,1
3560,Susah,224,1
3561,Tatawin,224,1
3562,Tawzar,224,1
3563,Tunis,224,1
3564,Zaghwan,224,1
3570,Adana,225,1
3571,Adiyaman,225,1
3572,Afyon,225,1
3573,Agri,225,1
3574,Aksaray,225,1
3575,Amasya,225,1
3576,Ankara,225,1
3577,Antalya,225,1
3578,Ardahan,225,1
3579,Artvin,225,1
3580,Aydin,225,1
3581,Balikesir,225,1
3582,Bartin,225,1
3583,Batman,225,1
3584,Bayburt,225,1
3585,Bilecik,225,1
3586,Bingol,225,1
3587,Bitlis,225,1
3588,Bolu,225,1
3589,Burdur,225,1
3590,Bursa,225,1
3591,Canakkale,225,1
3592,Cankiri,225,1
3593,Corum,225,1
3594,Denizli,225,1
3595,Diyarbakir,225,1
3596,Duzce,225,1
3597,Edirne,225,1
3598,Elazig,225,1
3599,Erzincan,225,1
3600,Erzurum,225,1
3601,Eskisehir,225,1
3602,Gaziantep,225,1
3603,Giresun,225,1
3604,Gumushane,225,1
3605,Hakkari,225,1
3606,Hatay,225,1
3607,Icel,225,1
3608,Igdir,225,1
